Player,Age,Team,Pos,MIN,MPG,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Terry Rozier,28.6,CHA,Combo,2221,35.3,24,48.7%,35,58%,40,40%,51,43%,43,41%,11,30%,48,35%,23,33%
Ricky Rubio,32.0,CLE,Combo,556,16.9,1,40.7%,1,38%,79,50%,18,32%,60,44%,14,31%,4,22%,5,26%
D'Angelo Russell,26.7,LAL,Point,525,30.9,98,58.8%,89,69%,52,44%,46,42%,48,43%,0,67%,81,39%,88,41%
D'Angelo Russell,26.7,MIN,Point,1777,32.9,91,56.9%,91,70%,46,44%,91,51%,74,47%,44,34%,86,40%,81,39%
Matt Ryan,25.5,MIN,Forward,140,10.8,42,53.1%,94,80%,22,33%,86,50%,48,40%,0,40%,20,30%,47,34%
Matt Ryan,25.5,LAL,Wing,108,12.1,33,51.3%,0,,0,0%,21,25%,2,18%,0,56%,59,37%,93,43%
Domantas Sabonis,26.5,SAC,Big,2728,34.5,81,63.2%,58,71%,78,51%,62,45%,76,49%,0,20%,90,40%,74,38%
Luka Samanic,22.8,UTA,Forward,159,22.7,46,53.6%,96,83%,80,50%,4,0%,40,38%,0,25%,13,27%,8,27%
Dario Saric,28.6,PHX,Big,465,13.7,8,48.4%,12,61%,13,29%,23,14%,8,27%,65,40%,64,37%,75,38%
Dario Saric,28.6,OKC,Big,267,13.4,68,60.8%,97,83%,26,35%,41,33%,22,35%,0,57%,60,37%,87,40%
Admiral Schofield,25.6,ORL,Forward,407,12.4,28,51.4%,64,69%,94,60%,4,0%,94,55%,26,30%,11,27%,12,28%
Dennis Schroder,29.1,LAL,Point,1974,29.9,22,47.1%,17,54%,39,43%,39,41%,39,42%,33,32%,35,33%,26,33%
Alperen Sengun,20.3,HOU,Big,2166,28.9,46,57.0%,38,67%,53,45%,38,32%,54,45%,0,0%,65,37%,57,36%
Collin Sexton,23.8,UTA,Combo,1140,23.8,79,55.7%,44,59%,85,51%,74,48%,90,50%,83,46%,61,37%,70,39%
Landry Shamet,25.6,PHX,Combo,771,19.3,27,49.1%,7,48%,15,29%,9,25%,6,27%,84,47%,39,34%,51,37%
Day'Ron Sharpe,21.0,BKN,Big,450,11.3,27,53.9%,12,61%,11,27%,0,,9,27%,0,0%,0,20%,0,17%
Shaedon Sharpe,19.4,POR,Wing,1680,21.0,64,55.4%,65,67%,36,37%,64,42%,47,40%,55,40%,45,35%,51,37%
Pascal Siakam,28.6,TOR,Forward,2651,37.3,32,51.8%,80,72%,58,44%,76,41%,60,43%,38,34%,37,33%,35,33%
Ben Simmons,26.3,BKN,Point,1104,26.3,89,56.9%,83,69%,48,44%,20,33%,50,44%,0,,0,,0,
Anfernee Simons,23.4,POR,Combo,2167,35.0,72,54.8%,65,65%,56,44%,58,46%,63,45%,50,39%,65,37%,62,38%
Jericho Sims,24.0,NYK,Big,754,15.7,98,76.5%,95,81%,54,45%,11,0%,39,42%,0,,0,,0,
Marcus Smart,28.7,BOS,Point,1954,32.0,46,51.3%,74,65%,57,44%,17,30%,43,42%,47,34%,40,34%,30,34%
Ish Smith,34.3,DEN,Point,300,12.5,2,40.8%,39,58%,43,43%,20,33%,15,36%,0,33%,0,25%,0,29%
Jalen Smith,22.6,IND,Big,1265,18.6,25,53.5%,71,74%,25,35%,36,30%,20,34%,17,28%,21,30%,18,29%
Dennis Smith Jr.,24.9,CHA,Combo,1357,25.1,3,44.4%,63,64%,22,35%,11,27%,12,31%,7,27%,2,21%,2,22%
Jabari Smith Jr.,19.5,HOU,Big,2436,30.8,6,47.5%,42,69%,34,40%,47,37%,32,39%,46,35%,20,30%,27,30%
Jeremy Sochan,19.5,SAS,Forward,1436,25.7,12,48.8%,24,62%,46,41%,56,34%,46,40%,0,14%,22,31%,6,26%
Lamar Stevens,25.3,CLE,Wing,1055,18.5,34,51.3%,34,61%,40,38%,53,40%,38,39%,3,27%,100,48%,24,33%
Isaiah Stewart,21.4,DET,Big,1403,28.1,20,51.9%,7,57%,52,45%,96,75%,72,49%,43,34%,31,32%,32,33%
Max Strus,26.6,MIA,Wing,2238,28.0,52,53.8%,52,65%,77,46%,21,25%,70,43%,82,45%,22,31%,40,35%
Jalen Suggs,21.4,ORL,Combo,1236,23.3,30,49.8%,45,59%,21,34%,60,46%,26,39%,61,41%,31,32%,25,34%
Edmond Sumner,26.8,BKN,Combo,673,13.2,47,51.8%,46,60%,11,29%,93,64%,19,35%,19,32%,75,39%,43,35%
Jae'Sean Tate,27.0,HOU,Forward,676,21.8,26,50.9%,14,59%,64,45%,42,33%,64,45%,45,35%,7,25%,14,29%
Jayson Tatum,24.7,BOS,Wing,2730,36.9,58,54.5%,77,70%,55,41%,48,38%,51,40%,83,45%,37,34%,39,35%
Terry Taylor,23.1,IND,Big,174,8.3,10,49.1%,25,64%,13,29%,11,0%,4,25%,0,29%,0,20%,9,24%
Dalen Terry,20.3,CHI,Wing,146,6.4,3,43.8%,36,62%,97,60%,85,50%,99,56%,0,18%,0,0%,0,11%
Daniel Theis,30.6,IND,Big,108,15.5,16,51.2%,18,62%,95,60%,11,0%,77,50%,0,50%,0,13%,0,20%
Cameron Thomas,21.1,BKN,Wing,841,15.9,26,49.9%,49,64%,58,42%,51,39%,53,41%,0,50%,64,38%,70,39%
Klay Thompson,32.7,GSW,Wing,2277,33.0,68,55.7%,54,65%,62,43%,66,42%,64,42%,56,41%,86,41%,84,41%
JT Thor,20.2,CHA,Forward,910,13.4,10,46.7%,2,50%,64,45%,86,50%,72,46%,55,37%,0,21%,22,30%
Matisse Thybulle,25.7,POR,Wing,608,27.7,70,55.8%,35,62%,8,23%,0,,7,23%,49,40%,67,38%,68,39%
Matisse Thybulle,25.7,PHI,Wing,575,11.7,35,51.3%,21,57%,77,46%,0,,81,46%,11,31%,33,33%,20,32%
Xavier Tillman,23.8,MEM,Big,1103,21.2,72,61.2%,59,71%,77,50%,24,20%,75,49%,0,14%,0,33%,0,20%
Obi Toppin,24.7,NYK,Big,1016,15.2,39,56.1%,57,71%,3,19%,87,60%,3,24%,48,35%,59,37%,56,36%
Juan Toscano-Anderson,29.6,UTA,Wing,326,14.9,2,42.5%,5,46%,85,50%,85,50%,89,50%,0,19%,0,20%,2,19%
Juan Toscano-Anderson,29.6,LAL,Forward,343,12.7,66,56.9%,90,77%,4,13%,96,67%,10,27%,0,22%,0,29%,0,25%
Karl-Anthony Towns,27.0,MIN,Big,957,33.0,42,56.5%,84,77%,41,42%,81,51%,52,44%,5,19%,84,39%,63,37%
Gary Trent Jr.,23.8,TOR,Combo,2099,31.8,51,52.3%,64,64%,71,48%,31,39%,57,43%,16,31%,70,39%,56,37%
PJ Tucker,37.5,PHI,Big,1919,25.6,32,55.1%,2,47%,61,47%,92,67%,77,50%,65,40%,0,25%,85,40%
Myles Turner,26.6,IND,Big,1825,29.4,71,61.2%,56,71%,94,58%,51,39%,94,55%,90,46%,57,36%,70,37%
Jonas Valanciunas,30.5,NOP,Big,1966,24.9,45,56.9%,44,69%,70,49%,45,35%,62,47%,0,20%,50,36%,46,35%
Fred VanVleet,28.7,TOR,Point,2532,36.7,33,49.3%,24,55%,9,36%,70,45%,24,40%,69,42%,42,34%,40,35%
Jarred Vanderbilt,23.6,LAL,Big,624,24.0,41,56.4%,18,62%,44,43%,96,100%,63,47%,35,33%,0,0%,25,30%
Jarred Vanderbilt,23.6,UTA,Big,1249,24.0,56,58.3%,64,72%,28,36%,92,67%,27,37%,57,37%,0,0%,42,34%
Devin Vassell,22.2,SAS,Wing,1179,31.0,47,53.2%,34,61%,28,35%,79,47%,65,42%,93,49%,65,38%,74,40%
Gabe Vincent,26.4,MIA,Combo,1742,25.6,38,50.7%,13,53%,73,48%,90,55%,91,50%,37,37%,30,32%,26,34%
Noah Vonleh,27.2,BOS,Big,120,8.0,23,52.8%,16,62%,0,0%,0,,0,0%,0,50%,0,,0,50%
Nikola Vucevic,32.0,CHI,Big,2743,33.5,50,57.3%,54,70%,91,55%,63,46%,86,53%,87,46%,40,33%,48,35%
Dean Wade,25.9,CLE,Forward,850,20.2,50,54.0%,88,76%,2,8%,28,25%,0,13%,60,39%,33,33%,57,36%
Franz Wagner,21.2,ORL,Wing,2608,32.6,60,54.7%,63,66%,50,41%,67,42%,54,41%,70,42%,51,36%,50,37%
Moritz Wagner,25.5,ORL,Big,1091,19.1,34,55.6%,47,70%,13,29%,65,50%,17,32%,13,26%,29,31%,25,30%
Ishmail Wainright,28.1,PHX,Forward,815,14.3,22,50.0%,16,60%,16,31%,4,0%,12,29%,31,31%,61,36%,37,33%
Jabari Walker,20.3,POR,Big,489,10.4,2,42.2%,5,55%,16,29%,65,50%,21,34%,0,8%,6,24%,3,19%
Kemba Walker,32.5,DAL,Combo,122,13.6,18,48.0%,53,62%,98,60%,92,60%,98,60%,0,0%,5,24%,1,22%
Lonnie Walker,23.9,LAL,Wing,1266,24.8,48,53.3%,51,64%,38,38%,61,40%,43,39%,47,39%,46,35%,45,36%
John Wall,32.2,LAC,Point,753,22.2,17,45.9%,48,60%,33,42%,15,30%,13,36%,0,23%,19,32%,12,30%
TJ Warren,29.2,PHX,Big,178,11.9,7,47.8%,1,46%,32,39%,90,62%,65,47%,0,40%,0,25%,35,33%
TJ Warren,29.2,BKN,Forward,468,18.0,54,55.0%,92,78%,68,46%,94,55%,86,49%,5,24%,85,40%,43,34%
Duane Washington,22.6,PHX,Point,349,13.4,13,45.0%,4,46%,20,38%,13,28%,11,34%,53,37%,67,37%,58,37%
PJ Washington,24.2,CHA,Big,2376,32.6,21,52.1%,35,66%,47,44%,39,32%,38,41%,52,36%,45,35%,49,35%
TyTy Washington Jr.,21.0,HOU,Combo,387,14.4,2,40.9%,16,54%,53,43%,30,38%,49,42%,4,25%,7,25%,4,25%
Yuta Watanabe,28.1,BKN,Forward,872,16.1,100,63.5%,66,69%,38,38%,42,33%,30,36%,98,52%,76,38%,100,46%
Lindy Waters,25.3,OKC,Forward,489,12.2,90,59.1%,82,73%,96,67%,98,100%,98,80%,90,50%,57,35%,69,38%
Trendon Watford,22.0,POR,Big,1113,18.9,67,60.8%,32,66%,89,55%,65,50%,91,54%,0,29%,97,43%,92,41%
Peyton Watson,20.1,DEN,Wing,143,15.9,11,45.9%,13,52%,45,40%,5,0%,21,33%,0,25%,0,25%,0,25%
Blake Wesley,19.6,SAS,Combo,608,16.9,0,38.1%,3,45%,1,18%,6,18%,0,18%,0,50%,60,36%,81,40%
Russell Westbrook,34.0,LAL,Combo,1487,28.6,11,45.9%,33,58%,13,29%,26,36%,13,32%,9,27%,19,30%,8,29%
Russell Westbrook,34.0,LAC,Point,633,30.2,70,53.6%,54,61%,93,52%,26,36%,61,46%,6,23%,98,45%,47,36%
Coby White,22.7,CHI,Combo,1674,22.6,81,55.8%,61,63%,49,42%,45,42%,53,42%,47,39%,67,38%,68,38%
Derrick White,28.3,BOS,Combo,2289,27.9,80,55.7%,69,66%,64,46%,42,41%,65,45%,57,40%,64,37%,64,38%
Aaron Wiggins,23.8,OKC,Wing,1245,18.1,74,56.5%,65,67%,15,30%,36,33%,13,30%,8,31%,99,46%,60,38%
Andrew Wiggins,27.7,GSW,Wing,1188,32.1,67,55.7%,85,72%,63,43%,72,44%,72,43%,31,36%,80,41%,72,40%
Grant Williams,23.9,BOS,Big,1990,25.2,51,57.5%,19,62%,67,48%,28,25%,61,46%,76,43%,72,38%,86,40%
Jalen Williams,21.5,OKC,Wing,2259,30.1,80,57.6%,78,70%,60,43%,34,31%,50,40%,19,34%,70,39%,59,38%
Jaylin Williams,20.3,OKC,Big,874,18.2,27,53.8%,15,61%,17,30%,82,52%,26,37%,100,53%,80,39%,90,41%
Jeenathan Williams,23.7,POR,Wing,119,23.9,97,63.5%,89,73%,0,0%,5,0%,0,0%,0,40%,0,33%,0,38%
Kenrich Williams,27.9,OKC,Big,1198,22.6,61,59.5%,48,70%,38,42%,86,58%,70,48%,79,44%,43,34%,73,38%
Mark Williams,20.9,CHA,Big,802,21.1,84,64.3%,55,70%,45,43%,92,67%,60,46%,0,,0,,0,
Patrick Williams,21.2,CHI,Big,2267,27.7,31,54.8%,15,61%,22,33%,58,44%,31,38%,92,46%,74,38%,93,41%
Robert Williams,25.0,BOS,Big,820,23.5,98,74.6%,98,88%,29,37%,24,20%,23,35%,0,0%,0,,0,0%
Ziaire Williams,21.1,MEM,Wing,496,14.6,36,51.5%,92,74%,68,44%,97,58%,87,49%,2,25%,7,28%,7,27%
Zion Williamson,22.3,NOP,Big,955,33.0,73,61.8%,44,69%,33,40%,24,20%,33,39%,0,100%,48,35%,79,39%
Justise Winslow,26.6,POR,Forward,764,26.4,4,44.9%,8,55%,12,29%,42,33%,14,29%,21,30%,39,33%,29,32%
James Wiseman,21.6,GSW,Big,223,12.4,82,63.6%,77,75%,71,50%,52,40%,72,49%,0,,0,50%,0,50%
James Wiseman,21.6,DET,Big,603,25.1,28,54.1%,50,70%,51,45%,38,31%,43,43%,0,0%,0,18%,1,17%
Christian Wood,27.1,DAL,Big,1715,25.6,57,58.8%,38,68%,88,54%,45,35%,73,49%,33,33%,86,40%,77,39%
Delon Wright,30.5,WAS,Combo,1217,24.3,70,54.8%,98,75%,34,39%,88,54%,42,41%,33,35%,54,35%,44,35%
McKinley Wright,24.0,DAL,Combo,303,12.7,54,52.9%,74,67%,60,45%,9,25%,40,41%,0,33%,84,41%,74,39%
Thaddeus Young,34.4,TOR,Big,781,14.7,38,56.0%,81,76%,65,48%,65,50%,68,48%,6,21%,0,11%,2,18%
Trae Young,24.1,ATL,Point,2540,34.8,26,48.8%,20,54%,61,47%,43,41%,59,45%,25,28%,47,34%,33,34%
Cody Zeller,30.1,MIA,Big,216,14.4,76,62.7%,72,74%,71,50%,41,33%,66,47%,0,0%,0,0%,0,0%
Ivica Zubac,25.6,LAC,Big,2168,28.5,83,63.7%,41,68%,83,53%,65,50%,87,53%,0,,0,,0,
