Player,Age,Team,Pos,MIN,MPG,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Karl-Anthony Towns,30.0,NYK,Big,1693,31.4,26,53.1%,56,51%,42,17%,74,4%,44,21%,33,2%,72,26%,53,28%
Nolan Traore,19.4,BKN,Point,697,21.1,18,46.8%,91,34%,56,26%,16,4%,24,30%,78,10%,29,27%,38,37%
Gary Trent Jr.,26.8,MIL,Wing,1097,22.9,41,52.3%,1,5%,39,14%,78,9%,53,23%,76,22%,91,50%,92,72%
Myles Turner,29.6,MIL,Big,1451,28.5,45,55.7%,13,24%,41,17%,82,7%,54,24%,60,9%,94,43%,83,53%
Hunter Tyson,25.4,DEN,Big,114,10.4,1,33.3%,14,24%,17,11%,59,3%,21,13%,84,18%,94,45%,95,63%
Jaylon Tyson,22.9,CLE,Wing,1409,26.6,93,61.4%,69,34%,72,22%,31,2%,58,24%,60,19%,27,23%,34,42%
Jonas Valanciunas,33.5,DEN,Big,644,14.0,55,57.4%,45,42%,96,43%,87,9%,97,52%,24,0%,34,5%,30,6%
Jarred Vanderbilt,26.6,LAL,Big,851,18.1,39,54.6%,57,52%,7,7%,22,1%,4,8%,100,39%,25,2%,72,40%
Devin Vassell,25.2,SAS,Wing,1309,30.5,42,52.5%,6,10%,53,17%,95,19%,86,36%,44,15%,71,38%,67,54%
Gabe Vincent,29.4,LAL,Combo,552,19.0,34,50.0%,1,4%,10,13%,27,6%,11,18%,95,24%,94,54%,97,78%
Nikola Vucevic,35.0,CHI,Big,1479,30.8,51,56.8%,15,26%,89,36%,81,6%,87,42%,41,3%,75,29%,63,32%
Nikola Vucevic,35.0,BOS,Big,126,25.3,47,56.3%,19,28%,95,42%,48,2%,90,44%,46,4%,66,24%,52,28%
Tristan Vukcevic,22.6,WAS,Big,353,13.1,31,53.8%,20,28%,64,24%,94,11%,77,36%,32,2%,83,35%,69,36%
Dean Wade,28.9,CLE,Forward,1039,22.6,81,56.9%,21,25%,4,4%,33,2%,10,5%,83,28%,92,41%,94,69%
Franz Wagner,24.2,ORL,Wing,890,31.8,46,52.9%,81,39%,92,32%,62,5%,89,38%,3,4%,16,20%,4,24%
Moritz Wagner,28.5,ORL,Big,194,12.2,54,57.3%,41,41%,64,24%,0,0%,57,24%,65,11%,68,24%,68,35%
Jabari Walker,23.3,PHI,Forward,544,12.4,17,47.1%,96,52%,10,4%,44,3%,13,7%,65,21%,31,19%,48,41%
Jarace Walker,22.2,IND,Forward,1353,23.8,31,49.5%,17,24%,77,25%,71,6%,65,31%,17,7%,88,38%,67,45%
Cason Wallace,22.0,OKC,Wing,1458,26.5,31,51.2%,63,32%,39,14%,41,3%,31,17%,59,18%,56,33%,61,51%
Keaton Wallace,26.7,ATL,Point,385,11.3,80,55.6%,2,7%,33,23%,36,7%,27,31%,53,6%,100,56%,91,62%
Jordan Walsh,21.7,BOS,Wing,847,17.7,84,59.7%,91,44%,37,13%,25,1%,26,15%,51,17%,30,24%,32,41%
Ja'Kobe Walter,21.2,TOR,Wing,842,17.9,60,54.3%,58,30%,14,9%,14,1%,8,10%,87,26%,64,35%,77,60%
Kel'el Ware,21.5,MIA,Big,1178,21.8,67,59.6%,61,53%,36,15%,29,1%,31,16%,66,11%,59,20%,58,30%
PJ Washington,27.2,DAL,Big,1269,31.0,11,49.7%,29,35%,81,32%,63,3%,76,35%,72,13%,54,17%,59,31%
Lindy Waters,28.3,SAS,Wing,154,7.0,30,51.2%,1,5%,2,5%,55,5%,7,9%,92,28%,98,58%,99,86%
Trendon Watford,25.0,PHI,Big,508,16.4,30,53.6%,51,48%,83,33%,64,3%,78,36%,44,4%,46,13%,41,17%
Jamir Watkins,24.3,WAS,Wing,477,17.1,13,47.2%,72,35%,44,16%,34,2%,36,18%,72,21%,37,27%,51,47%
Peyton Watson,23.1,DEN,Wing,1489,30.4,71,56.8%,79,37%,79,24%,74,8%,78,32%,30,13%,13,18%,9,30%
Jaylen Wells,22.2,MEM,Wing,1435,26.6,28,50.9%,37,22%,49,17%,86,12%,71,29%,57,18%,48,31%,53,49%
Victor Wembanyama,21.8,SAS,Big,1215,28.9,49,56.5%,31,36%,54,22%,96,15%,79,37%,36,2%,69,24%,51,27%
Blake Wesley,22.6,POR,Combo,178,13.7,44,50.8%,89,42%,9,12%,84,14%,29,26%,44,8%,19,24%,19,32%
Russell Westbrook,37.0,SAC,Combo,1558,28.9,42,50.6%,53,24%,61,24%,63,9%,66,34%,75,13%,34,30%,43,42%
Coby White,25.7,CHI,Combo,841,29.0,58,53.1%,81,34%,11,13%,34,6%,13,19%,16,5%,72,41%,56,46%
Derrick White,31.3,BOS,Combo,1854,34.4,18,48.0%,9,10%,57,23%,77,12%,73,35%,35,7%,84,48%,70,55%
Cam Whitmore,21.3,WAS,Forward,346,16.5,42,51.2%,88,45%,54,19%,65,5%,56,24%,2,2%,69,29%,19,31%
Aaron Wiggins,26.8,OKC,Wing,961,22.4,59,54.2%,62,31%,57,18%,19,1%,39,19%,46,16%,61,34%,57,49%
Andrew Wiggins,30.7,MIA,Wing,1616,31.1,64,55.1%,61,31%,78,24%,81,9%,80,33%,18,9%,41,27%,19,36%
Brandon Williams,25.9,DAL,Point,1035,21.6,29,49.8%,100,46%,58,27%,29,6%,42,33%,44,6%,4,16%,7,21%
Cody Williams,20.9,UTA,Wing,806,20.2,37,51.9%,89,42%,89,28%,30,2%,72,29%,80,23%,1,5%,8,29%
Grant Williams,26.9,CHA,Big,320,20.1,12,50.0%,5,17%,43,17%,65,3%,40,20%,91,24%,88,39%,94,63%
Jalen Williams,24.6,OKC,Forward,754,29.0,38,50.8%,52,37%,98,35%,90,12%,96,48%,4,2%,15,13%,4,16%
Jaylin Williams,23.3,OKC,Big,758,17.6,17,50.5%,9,21%,21,12%,64,3%,26,15%,78,16%,96,49%,96,65%
Kenrich Williams,30.9,OKC,Big,534,14.1,72,61.4%,29,34%,24,12%,89,10%,51,23%,74,14%,78,30%,76,44%
Mark Williams,23.9,PHX,Big,1267,23.9,84,64.4%,83,72%,72,27%,31,1%,64,28%,22,0%,0,0%,15,0%
Patrick Williams,24.2,CHI,Big,1023,19.0,16,50.1%,14,26%,45,18%,69,3%,47,21%,64,11%,93,42%,84,53%
Robert Williams,28.0,POR,Big,643,16.1,97,77.0%,84,74%,27,13%,57,3%,28,15%,59,9%,26,2%,36,11%
Ziaire Williams,24.1,BKN,Wing,870,22.3,38,51.9%,44,24%,19,10%,15,1%,12,11%,78,23%,81,42%,84,65%
Vince Williams Jr.,25.2,MEM,Combo,732,21.5,8,45.2%,33,17%,51,22%,18,4%,28,26%,71,11%,80,46%,76,57%
Zion Williamson,25.3,NOP,Big,1250,29.8,61,58.7%,79,70%,76,29%,25,1%,68,30%,0,0%,18,0%,16,0%
Jalen Wilson,25.0,BKN,Forward,469,14.7,19,47.9%,27,28%,42,14%,10,1%,33,15%,54,17%,90,40%,85,57%
Danny Wolf,21.5,BKN,Forward,793,18.9,15,47.1%,67,40%,40,14%,38,2%,44,16%,35,14%,75,31%,63,44%
Guerschon Yabusele,29.9,NYK,Big,313,8.3,12,50.0%,21,29%,4,6%,54,2%,4,8%,99,31%,80,32%,96,63%
Guerschon Yabusele,29.9,CHI,Big,175,25.0,38,54.3%,11,23%,33,15%,68,3%,36,18%,84,18%,91,41%,90,59%
Trae Young,27.1,ATL,Point,280,28.0,27,48.5%,56,22%,44,24%,76,16%,64,40%,31,5%,49,34%,44,38%
Ivica Zubac,28.6,LAC,Big,1327,30.9,73,61.4%,69,60%,94,40%,19,0%,85,40%,0,0%,0,0%,0,0%
Tristan daSilva,24.5,ORL,Wing,1120,22.0,41,52.4%,35,22%,69,21%,56,5%,65,26%,71,21%,52,31%,63,52%
