Player,Age,Team,Pos,MIN,MPG,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Joshua Primo,18.9,SAS,Wing,910,19.8,11,45.2%,49,28%,70,19%,47,7%,58,25%,53,17%,48,30%,52,47%
Taurean Prince,27.6,MIN,Forward,1172,17.0,77,56.6%,41,25%,45,16%,52,5%,55,21%,89,25%,57,30%,61,54%
Payton Pritchard,23.8,BOS,Point,881,13.6,100,58.0%,10,11%,6,8%,56,13%,12,21%,88,13%,96,55%,96,68%
Immanuel Quickley,22.4,NYK,Combo,1757,22.5,39,48.9%,13,13%,71,26%,56,10%,66,36%,19,6%,83,46%,72,51%
Julius Randle,26.9,NYK,Big,2537,35.2,3,46.0%,16,32%,52,20%,96,20%,88,40%,50,4%,72,25%,66,28%
Austin Reaves,23.4,LAL,Wing,1360,22.7,75,55.3%,64,31%,57,16%,49,7%,49,23%,48,15%,52,31%,50,46%
Cameron Reddish,22.2,NYK,Wing,198,14.1,15,46.7%,79,38%,61,17%,50,7%,52,24%,39,13%,35,25%,32,38%
Cameron Reddish,22.2,ATL,Wing,780,23.0,22,48.1%,55,29%,62,17%,80,13%,72,30%,40,13%,44,28%,35,41%
Davon Reed,26.4,DEN,Wing,608,14.1,98,62.2%,28,19%,40,12%,88,16%,67,28%,57,18%,62,35%,63,53%
Paul Reed,22.4,PHI,Big,237,7.7,63,58.2%,85,76%,29,15%,42,3%,25,18%,57,6%,0,0%,29,6%
Naz Reid,22.2,MIN,Big,1144,14.9,35,54.3%,55,52%,39,17%,8,0%,23,17%,65,8%,71,24%,70,31%
Nick Richards,23.9,CHA,Big,278,8.7,94,68.2%,92,82%,45,18%,0,0%,26,18%,0,0%,0,0%,0,0%
Josh Richardson,28.1,BOS,Combo,1065,24.2,68,53.0%,28,17%,58,21%,85,18%,79,39%,63,11%,50,33%,52,44%
Josh Richardson,28.1,SAS,Combo,512,24.4,74,53.7%,23,16%,61,22%,79,16%,74,38%,24,6%,70,40%,59,46%
Austin Rivers,29.3,DEN,Wing,1427,21.3,64,54.2%,40,24%,33,11%,8,1%,16,12%,92,30%,58,34%,78,64%
Duncan Robinson,27.5,MIA,Wing,2015,25.5,79,55.8%,6,9%,4,4%,15,2%,1,6%,74,22%,99,63%,99,85%
Justin Robinson,24.1,MIL,Point,156,11.2,14,42.9%,4,10%,8,10%,50,12%,16,21%,98,17%,94,52%,100,69%
Mitchell Robinson,23.6,NYK,Big,1847,25.7,100,76.1%,100,97%,0,3%,0,0%,0,3%,0,0%,0,0%,0,0%
Jeremiah Robinson-Earl,21.0,OKC,Big,1068,21.8,11,49.7%,18,34%,24,14%,64,6%,32,19%,86,14%,92,34%,92,47%
Isaiah Roby,23.7,OKC,Big,908,20.6,70,59.0%,45,48%,66,24%,33,2%,51,26%,64,7%,62,19%,60,26%
Rajon Rondo,35.7,LAL,Point,270,15.1,6,38.8%,86,36%,46,21%,6,3%,26,24%,64,7%,54,33%,60,40%
Rajon Rondo,35.7,CLE,Combo,407,19.4,51,50.5%,50,24%,51,19%,15,5%,28,24%,37,8%,81,45%,75,52%
Derrick Rose,33.1,NYK,Point,629,24.2,66,51.3%,70,31%,62,25%,54,12%,60,37%,54,6%,36,26%,30,32%
Terrence Ross,30.7,ORL,Wing,1447,23.0,18,47.3%,23,16%,72,19%,92,19%,90,38%,15,7%,70,39%,48,46%
Terry Rozier,27.6,CHA,Combo,2437,33.4,75,53.9%,48,24%,45,17%,53,10%,42,27%,88,19%,42,31%,68,49%
Ricky Rubio,31.0,CLE,Combo,964,28.4,15,43.9%,52,24%,62,22%,75,15%,69,37%,75,13%,26,27%,40,39%
D'Angelo Russell,25.7,MIN,Point,2076,31.9,56,50.5%,16,16%,38,19%,72,15%,50,33%,42,5%,78,46%,78,50%
Domantas Sabonis,25.5,IND,Big,1624,34.6,75,60.9%,71,63%,32,16%,53,4%,34,20%,43,2%,52,14%,46,17%
Domantas Sabonis,25.5,SAC,Big,504,33.6,49,56.4%,62,57%,71,26%,81,9%,79,36%,25,0%,39,7%,34,7%
Olivier Sarr,22.7,OKC,Big,400,19.1,89,64.7%,33,43%,72,27%,61,5%,69,32%,60,6%,62,19%,56,25%
Tomas Satoransky,30.0,NOP,Combo,457,14.3,2,30.7%,77,35%,76,27%,66,11%,75,39%,20,6%,17,21%,13,26%
Tomas Satoransky,30.0,WAS,Combo,412,18.8,63,51.9%,72,32%,79,28%,84,18%,90,46%,29,7%,9,16%,7,22%
Admiral Schofield,24.6,ORL,Forward,414,11.2,66,55.4%,39,25%,41,15%,11,1%,20,16%,80,23%,73,36%,75,59%
Dennis Schroder,28.1,HOU,Combo,404,27.0,26,46.4%,64,28%,32,15%,87,19%,60,34%,1,3%,58,35%,37,38%
Dennis Schroder,28.1,BOS,Point,1421,29.0,52,50.3%,54,27%,60,25%,86,19%,80,44%,36,4%,32,26%,26,30%
Alperen Sengun,19.3,HOU,Big,1442,20.0,18,51.3%,63,58%,59,22%,32,2%,41,24%,37,2%,60,17%,50,19%
Collin Sexton,22.8,CLE,Wing,314,28.6,28,49.7%,82,41%,89,25%,52,7%,77,33%,6,5%,22,21%,9,26%
Landry Shamet,24.6,PHX,Wing,1357,19.7,48,52.4%,12,13%,44,12%,56,8%,43,20%,70,21%,84,45%,82,67%
Day'Ron Sharpe,20.0,BKN,Big,304,13.8,48,56.2%,95,88%,11,10%,16,1%,9,11%,0,0%,21,1%,18,1%
Pascal Siakam,27.6,TOR,Forward,2574,37.9,36,52.6%,57,32%,98,37%,89,15%,93,52%,5,3%,14,13%,7,16%
Anfernee Simons,22.4,POR,Combo,1661,29.2,86,56.3%,25,17%,39,16%,74,14%,47,30%,16,5%,87,48%,77,53%
Zavier Simpson,24.7,OKC,Point,174,43.5,4,37.5%,84,35%,100,44%,20,6%,88,50%,0,0%,4,15%,4,15%
Jericho Sims,23.0,NYK,Big,510,15.5,99,76.1%,98,91%,2,7%,28,2%,3,9%,0,0%,0,0%,0,0%
Javonte Smart,22.4,MIL,Combo,142,14.3,4,34.2%,65,29%,16,12%,75,15%,41,27%,33,7%,62,37%,53,44%
Marcus Smart,27.7,BOS,Combo,2293,32.3,46,49.8%,46,23%,70,26%,12,4%,46,30%,72,12%,57,35%,61,47%
Ish Smith,33.3,CHA,Combo,448,13.2,14,43.8%,73,33%,90,31%,96,24%,98,55%,5,3%,3,9%,4,12%
Ish Smith,33.3,WAS,Point,597,21.3,34,48.5%,24,18%,56,23%,100,44%,98,67%,48,5%,2,9%,2,15%
Jalen Smith,21.6,PHX,Big,313,14.3,22,52.3%,38,44%,66,23%,77,8%,67,31%,56,5%,64,19%,54,24%
Jalen Smith,21.6,IND,Big,533,24.2,72,60.1%,24,39%,44,18%,68,6%,46,24%,82,12%,74,25%,79,37%
Dennis Smith Jr.,23.9,POR,Combo,556,16.4,19,44.2%,98,52%,67,25%,68,12%,67,36%,2,3%,4,9%,2,12%
Tony Snell,30.0,POR,Wing,521,14.1,31,50.0%,8,11%,26,11%,17,2%,18,13%,99,41%,63,36%,93,77%
Tony Snell,30.0,NOP,Wing,247,19.0,99,62.3%,13,13%,23,10%,0,0%,10,10%,98,36%,76,41%,94,77%
Cassius Stanley,22.2,DET,Wing,139,15.5,40,51.2%,81,41%,89,25%,19,2%,62,27%,60,18%,9,14%,18,32%
Lance Stephenson,31.2,IND,Combo,717,17.9,52,50.5%,80,36%,18,13%,98,27%,80,40%,9,4%,16,21%,10,25%
Lamar Stevens,24.3,CLE,Wing,956,16.2,45,51.8%,93,48%,80,23%,72,11%,81,34%,30,11%,3,7%,3,18%
Isaiah Stewart,20.4,DET,Big,1806,25.4,24,52.5%,82,72%,25,14%,61,5%,31,19%,28,1%,43,8%,36,9%
Max Strus,25.6,MIA,Wing,1524,22.4,97,61.2%,25,17%,5,4%,14,2%,2,6%,71,22%,94,55%,94,77%
Jalen Suggs,20.4,ORL,Combo,1276,26.6,9,39.9%,88,39%,52,19%,48,9%,44,28%,10,4%,34,28%,21,32%
Keifer Sykes,27.8,IND,Point,524,17.5,18,44.6%,32,21%,14,12%,90,21%,48,33%,92,14%,52,32%,68,46%
Jae'Sean Tate,26.0,HOU,Forward,2047,26.2,52,54.2%,93,55%,80,19%,9,1%,48,20%,34,11%,18,15%,18,25%
Jayson Tatum,23.7,BOS,Wing,2726,35.9,52,52.7%,63,31%,70,18%,78,13%,74,31%,8,5%,55,33%,33,38%
Terry Taylor,22.1,IND,Forward,669,20.9,98,64.6%,100,64%,75,19%,23,2%,50,20%,36,11%,2,5%,5,16%
Garrett Temple,35.5,NOP,Wing,1072,18.8,16,46.7%,36,23%,27,11%,50,7%,33,18%,91,29%,50,30%,73,60%
Daniel Theis,29.6,BOS,Big,375,18.8,86,64.2%,50,50%,51,20%,72,7%,55,27%,71,9%,52,14%,52,23%
Daniel Theis,29.6,HOU,Big,576,22.2,29,53.4%,25,40%,12,11%,76,8%,27,19%,72,10%,89,32%,85,41%
Cameron Thomas,20.1,BKN,Wing,1069,18.4,33,50.2%,22,16%,91,26%,99,25%,99,51%,14,7%,38,26%,22,33%
Isaiah Thomas,32.7,CHA,Combo,189,11.1,85,56.3%,30,18%,73,26%,37,8%,61,34%,79,14%,55,34%,65,48%
Matt Thomas,27.2,CHI,Wing,383,13.2,82,56.1%,0,1%,4,4%,98,24%,64,27%,69,21%,92,51%,89,72%
Klay Thompson,31.7,GSW,Wing,934,29.2,53,53.0%,7,10%,72,19%,94,20%,91,40%,22,9%,77,41%,58,50%
Tristan Thompson,30.6,CHI,Big,371,16.1,55,57.3%,75,67%,85,31%,31,2%,74,33%,0,0%,0,0%,0,0%
Tristan Thompson,30.6,SAC,Big,452,15.1,14,51.0%,70,62%,96,37%,13,1%,84,38%,0,0%,20,1%,17,1%
JT Thor,19.2,CHA,Wing,190,10.0,31,50.0%,82,41%,16,8%,38,5%,19,13%,17,8%,69,38%,49,46%
Matisse Thybulle,24.7,PHI,Wing,1669,25.3,86,57.5%,89,46%,18,8%,4,0%,8,9%,81,24%,21,21%,47,45%
Killian Tillie,23.7,MEM,Forward,355,13.7,39,52.7%,16,17%,36,14%,0,0%,18,14%,82,24%,89,45%,93,68%
Xavier Tillman,22.8,MEM,Big,564,13.8,5,47.6%,57,52%,81,30%,19,1%,65,31%,51,4%,49,13%,46,17%
Obi Toppin,23.7,NYK,Big,1190,16.5,64,58.5%,64,58%,3,7%,34,2%,6,10%,93,17%,55,16%,73,33%
Juan Toscano-Anderson,28.6,GSW,Forward,866,12.4,48,53.4%,91,51%,73,18%,18,1%,43,20%,16,8%,34,22%,25,29%
Karl-Anthony Towns,26.0,MIN,Big,2482,33.5,69,59.0%,35,44%,62,22%,75,7%,59,29%,44,3%,71,25%,61,27%
Gary Trent Jr.,22.8,TOR,Combo,2441,34.9,57,51.2%,15,13%,44,17%,92,21%,76,39%,54,10%,67,38%,66,48%
PJ Tucker,36.5,MIA,Big,1978,27.9,59,57.7%,9,26%,74,27%,41,3%,60,30%,99,39%,32,5%,90,44%
Myles Turner,25.6,IND,Big,1232,29.4,65,58.5%,17,33%,55,21%,46,3%,45,24%,66,8%,93,35%,89,43%
Jonas Valanciunas,29.5,NOP,Big,2236,30.2,58,57.6%,34,43%,92,35%,72,7%,90,42%,22,0%,54,15%,44,15%
Denzel Valentine,28.0,CLE,Wing,164,13.7,54,53.0%,4,8%,37,12%,42,6%,35,18%,94,32%,79,42%,92,74%
Fred VanVleet,27.7,TOR,Point,2457,37.8,70,51.7%,14,14%,28,15%,78,16%,38,30%,72,9%,82,47%,82,56%
Jarred Vanderbilt,22.6,MIN,Big,1869,25.3,69,58.9%,89,81%,32,16%,8,0%,19,16%,44,3%,21,1%,25,4%
Devin Vassell,21.2,SAS,Wing,1896,26.7,47,52.2%,26,17%,76,21%,85,14%,84,36%,51,16%,52,31%,52,47%
Gabe Vincent,25.4,MIA,Combo,1499,24.2,71,53.4%,31,18%,11,10%,64,11%,19,21%,83,17%,80,44%,86,61%
Nikola Vucevic,31.0,CHI,Big,2415,33.1,21,52.0%,13,28%,81,29%,92,15%,92,44%,38,2%,76,26%,63,28%
Dean Wade,24.9,CLE,Wing,950,19.4,74,55.2%,42,24%,18,9%,29,3%,15,12%,57,18%,85,46%,77,64%
Franz Wagner,20.2,ORL,Wing,2416,30.6,43,51.8%,87,43%,93,29%,24,3%,74,31%,13,6%,19,20%,8,26%
Moritz Wagner,24.5,ORL,Big,874,13.9,62,58.1%,37,44%,6,9%,14,1%,5,9%,59,6%,96,41%,91,47%
Ishmail Wainright,27.1,PHX,Big,245,7.9,8,48.7%,15,30%,22,13%,0,0%,12,13%,98,30%,79,26%,95,57%
Kemba Walker,31.5,NYK,Point,947,25.6,54,50.3%,30,20%,26,15%,66,14%,32,29%,14,2%,88,49%,80,51%
Lonnie Walker,22.9,SAS,Wing,1596,22.8,25,48.5%,45,26%,38,12%,93,19%,75,32%,23,9%,56,33%,40,42%
Derrick Walton Jr.,26.6,DET,Point,108,36.1,0,28.8%,38,21%,22,14%,84,18%,42,32%,30,4%,72,43%,70,46%
Brad Wanamaker,32.3,IND,Combo,249,12.5,12,42.9%,91,40%,46,18%,90,21%,77,39%,11,4%,12,16%,6,21%
Duane Washington,21.6,IND,Combo,920,19.6,43,49.6%,59,27%,43,17%,38,8%,33,25%,84,17%,41,30%,63,48%
PJ Washington,23.2,CHA,Big,1716,26.4,58,57.7%,21,36%,12,11%,12,1%,8,11%,87,14%,95,38%,94,52%
Yuta Watanabe,27.1,TOR,Wing,390,12.6,19,47.3%,50,28%,42,12%,42,6%,35,18%,87,27%,40,27%,65,54%
Lindy Waters,24.3,OKC,Wing,454,18.2,82,56.1%,4,8%,14,7%,9,1%,8,8%,79,23%,97,60%,97,84%
Trendon Watford,21.0,POR,Big,780,16.6,42,55.2%,59,53%,87,32%,49,3%,77,36%,51,4%,42,8%,41,12%
Paul Watson,26.8,OKC,Forward,140,17.5,2,37.5%,7,13%,48,16%,0,0%,23,16%,100,41%,59,31%,98,72%
Russell Westbrook,33.0,LAL,Point,2667,34.2,32,47.8%,96,48%,36,18%,76,15%,44,33%,32,4%,6,16%,8,19%
Coby White,21.7,CHI,Combo,1636,26.8,76,54.4%,51,24%,27,15%,47,9%,25,23%,68,12%,71,41%,75,52%
Derrick White,27.3,BOS,Combo,709,27.3,35,48.5%,45,23%,84,29%,25,6%,62,34%,61,11%,49,32%,50,43%
Derrick White,27.3,SAS,Combo,1485,30.3,47,49.9%,58,26%,69,25%,33,7%,55,32%,42,8%,51,33%,48,41%
Hassan Whiteside,32.4,UTA,Big,1125,17.3,90,65.4%,79,70%,77,28%,26,2%,60,30%,0,0%,0,0%,0,0%
Joe Wieskamp,22.2,SAS,Wing,141,5.7,2,35.5%,14,14%,1,3%,70,11%,21,14%,84,25%,87,47%,90,72%
Aaron Wiggins,22.8,OKC,Wing,1193,23.9,50,52.7%,78,38%,85,24%,6,1%,57,25%,47,15%,26,23%,31,38%
Andrew Wiggins,26.7,GSW,Wing,2318,31.8,65,54.3%,44,26%,86,24%,82,14%,88,38%,26,10%,35,25%,26,36%
Lindell Wigginton,23.6,MIL,Combo,156,10.4,20,44.8%,83,36%,56,21%,10,3%,30,24%,59,10%,38,29%,42,40%
Brandon Williams,21.9,POR,Point,603,25.2,12,42.8%,88,36%,40,19%,52,12%,40,31%,66,8%,28,25%,34,33%
Grant Williams,22.9,BOS,Forward,1842,23.9,95,59.8%,45,27%,39,15%,30,2%,27,17%,95,29%,45,27%,66,56%
Kenrich Williams,26.9,OKC,Wing,1069,21.8,56,53.2%,74,36%,69,18%,69,11%,69,29%,43,13%,23,22%,25,35%
Lou Williams,35.0,ATL,Combo,790,14.1,22,45.0%,18,14%,92,33%,95,23%,99,56%,73,12%,14,18%,17,30%
Patrick Williams,20.2,CHI,Big,408,24.0,77,61.6%,21,36%,38,17%,97,20%,80,37%,80,11%,57,16%,61,27%
Robert Williams,24.0,BOS,Big,1803,29.6,99,73.7%,95,86%,20,12%,28,2%,15,14%,0,0%,18,0%,15,0%
Ziaire Williams,20.1,MEM,Wing,1299,21.0,71,54.6%,35,22%,50,14%,59,8%,48,23%,89,29%,39,27%,69,56%
Dylan Windler,25.1,CLE,Wing,395,10.4,36,50.6%,52,28%,14,7%,0,0%,4,7%,95,33%,54,32%,80,65%
Justise Winslow,25.6,POR,Forward,293,26.7,9,44.7%,77,40%,64,17%,80,11%,75,29%,32,11%,30,20%,32,31%
Justise Winslow,25.6,LAC,Big,425,11.8,14,50.8%,46,48%,79,28%,71,7%,75,35%,72,9%,39,7%,47,17%
Christian Wood,26.1,HOU,Big,2092,30.8,56,57.4%,26,41%,47,20%,62,5%,48,25%,55,4%,85,30%,75,34%
Delon Wright,29.5,ATL,Combo,1393,18.3,78,54.9%,81,36%,54,20%,20,5%,34,25%,53,10%,37,29%,39,39%
Thaddeus Young,33.4,SAS,Big,355,13.7,51,56.6%,65,58%,94,36%,46,3%,86,39%,28,1%,25,2%,22,2%
Thaddeus Young,33.4,TOR,Wing,466,17.9,44,51.8%,92,48%,77,22%,23,3%,55,25%,64,19%,5,8%,11,27%
Trae Young,23.1,ATL,Point,2647,34.8,84,54.2%,40,22%,66,26%,80,16%,78,42%,2,2%,58,34%,48,36%
Omer Yurtseven,23.4,MIA,Big,624,15.2,27,53.3%,61,56%,93,36%,56,5%,89,40%,30,1%,30,3%,26,4%
Cody Zeller,29.1,POR,Big,335,12.4,53,57.0%,86,78%,43,18%,17,1%,30,19%,32,1%,26,2%,24,3%
Ivica Zubac,24.6,LAC,Big,1843,24.3,79,62.5%,77,68%,82,30%,22,1%,68,32%,0,0%,0,0%,0,0%
