Player,Age,Team,Pos,MIN,MPG,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Ryan Rollins,22.3,MIL,Point,751,15.0,91,58.3%,79,68%,42,41%,47,37%,32,40%,100,50%,61,37%,94,43%
Terry Rozier,30.6,MIA,Point,1630,25.5,23,46.4%,28,56%,38,41%,74,43%,43,41%,3,28%,24,32%,12,30%
Rayan Rupert,20.4,POR,Combo,325,9.9,38,49.5%,32,58%,92,54%,3,0%,92,50%,65,42%,2,17%,13,29%
D'Angelo Russell,28.7,LAL,Point,755,26.0,47,50.8%,36,58%,83,50%,43,35%,74,46%,9,29%,41,34%,34,34%
D'Angelo Russell,28.7,BKN,Point,716,24.7,21,46.1%,87,71%,55,44%,19,24%,36,40%,0,25%,22,31%,16,30%
Domantas Sabonis,28.5,SAC,Big,2427,34.7,84,62.6%,51,69%,81,53%,78,46%,81,51%,0,50%,88,41%,89,42%
Tidjane Salaun,19.2,CHA,Big,1181,19.7,3,41.7%,7,56%,2,18%,58,38%,4,20%,49,37%,16,26%,22,28%
Gui Santos,22.4,GSW,Wing,647,13.8,71,56.7%,94,74%,14,32%,98,100%,33,38%,31,35%,36,33%,34,34%
Dario Saric,30.6,DEN,Big,198,13.2,2,40.4%,5,53%,1,13%,49,33%,1,18%,0,50%,8,22%,20,27%
Alexandre Sarr,19.5,WAS,Big,1809,27.0,5,45.8%,23,63%,15,32%,75,45%,16,34%,41,36%,24,30%,31,31%
Marcus Sasser,24.1,DET,Point,724,14.2,70,54.4%,75,67%,81,49%,64,41%,77,47%,77,44%,54,35%,58,37%
Baylor Scheierman,24.1,BOS,Forward,309,14.1,37,52.5%,2,50%,18,33%,95,67%,63,44%,64,39%,51,34%,55,36%
Dennis Schroder,31.1,BKN,Combo,772,33.6,69,54.5%,28,56%,37,39%,93,59%,78,46%,0,47%,73,38%,72,39%
Dennis Schroder,31.1,GSW,Combo,629,26.2,16,45.9%,9,50%,38,39%,61,43%,41,41%,0,50%,26,32%,35,34%
Dennis Schroder,31.1,DET,Point,695,24.8,13,44.9%,32,57%,21,36%,34,32%,17,35%,0,50%,13,29%,20,31%
Alperen Sengun,22.3,HOU,Big,2391,31.5,19,50.7%,34,65%,42,41%,65,41%,39,41%,0,33%,11,23%,13,24%
Brice Sensabaugh,21.0,UTA,Wing,1393,19.9,86,58.7%,44,62%,74,47%,60,41%,76,46%,93,51%,71,38%,91,43%
Collin Sexton,25.8,UTA,Wing,1754,27.8,54,54.4%,44,62%,81,48%,58,40%,80,47%,85,46%,79,39%,82,41%
Landry Shamet,27.6,NYK,Wing,703,14.3,80,57.9%,60,67%,96,56%,47,36%,89,50%,84,46%,36,33%,68,39%
Terrence Shannon Jr.,24.3,MIN,Wing,267,13.4,57,54.7%,65,68%,33,36%,23,25%,24,34%,38,37%,0,43%,66,38%
Day'Ron Sharpe,23.0,BKN,Big,868,17.4,35,54.4%,16,62%,44,41%,90,58%,56,44%,0,38%,8,22%,21,28%
Shaedon Sharpe,21.4,POR,Combo,2258,31.4,48,51.9%,92,71%,26,37%,75,47%,48,42%,37,36%,21,30%,20,31%
Jamal Shead,22.3,TOR,Point,1379,18.4,32,49.6%,40,60%,43,42%,21,25%,30,40%,74,43%,33,33%,46,35%
Ben Sheppard,23.3,IND,Wing,1175,18.7,43,52.6%,64,67%,31,35%,96,60%,43,40%,21,33%,46,35%,29,34%
Reed Sheppard,20.4,HOU,Combo,543,11.8,17,46.1%,85,70%,5,25%,48,39%,10,30%,3,27%,42,35%,33,34%
Pascal Siakam,30.6,IND,Big,2547,32.7,51,57.2%,75,73%,65,48%,67,41%,64,46%,75,40%,74,38%,79,39%
Ben Simmons,28.3,BKN,Point,820,24.9,81,55.4%,70,65%,62,45%,0,,68,45%,0,,0,,0,
Ben Simmons,28.3,LAC,Point,289,16.1,9,43.4%,2,44%,45,43%,0,,55,43%,0,,0,,0,
Anfernee Simons,25.4,POR,Combo,2291,32.7,57,52.9%,53,63%,32,39%,89,52%,56,43%,40,38%,57,37%,58,37%
K.J. Simpson,22.2,CHA,Point,804,23.0,6,39.9%,43,61%,8,32%,11,14%,6,29%,6,28%,4,25%,8,26%
Jericho Sims,26.0,NYK,Big,354,10.1,58,57.9%,15,61%,36,40%,0,,33,40%,0,,0,,0,
Jericho Sims,26.0,MIL,Big,203,14.5,88,64.6%,59,70%,73,50%,97,100%,95,60%,0,,0,,0,
Marcus Smart,30.7,MEM,Combo,397,20.9,18,46.6%,59,64%,10,30%,99,75%,18,34%,2,22%,72,38%,27,33%
Marcus Smart,30.7,WAS,Combo,280,18.7,63,53.7%,71,67%,51,43%,84,50%,59,43%,0,57%,36,33%,78,40%
Dru Smith,26.8,MIA,Combo,248,19.1,100,65.2%,83,69%,14,33%,0,,13,33%,0,64%,99,47%,100,54%
Jalen Smith,24.6,CHI,Big,919,14.4,44,55.9%,45,68%,85,55%,36,20%,66,47%,42,36%,40,33%,44,33%
Jabari Smith Jr.,21.5,HOU,Big,1711,30.0,28,52.4%,28,64%,69,49%,48,31%,47,42%,48,36%,51,35%,51,35%
Nick Smith Jr.,20.5,CHA,Combo,1300,23.2,24,47.7%,24,55%,48,42%,63,43%,54,43%,28,36%,33,33%,32,34%
Jeremy Sochan,21.5,SAS,Forward,1365,25.3,68,56.5%,61,68%,11,30%,44,27%,9,29%,11,28%,24,31%,20,30%
Cam Spencer,24.6,MEM,Wing,207,10.9,15,48.6%,19,57%,94,54%,8,0%,66,44%,0,33%,32,33%,22,33%
Pat Spencer,28.3,GSW,Combo,143,7.2,23,47.4%,15,52%,89,52%,97,67%,99,54%,0,0%,0,13%,0,11%
Jaden Springer,22.1,UTA,Combo,223,13.2,29,48.1%,100,100%,74,47%,0,,82,47%,0,15%,0,27%,2,21%
Lamar Stevens,27.3,MEM,Forward,144,9.6,39,52.7%,7,53%,96,69%,5,0%,96,64%,0,20%,0,38%,23,30%
Isaiah Stewart,23.4,DET,Big,1425,19.8,63,58.7%,49,69%,52,44%,40,25%,51,43%,0,33%,35,32%,37,32%
Julian Strawther,22.5,DEN,Wing,1302,20.7,48,53.4%,50,64%,80,48%,29,27%,79,46%,91,50%,31,32%,46,35%
Max Strus,28.6,CLE,Wing,1267,25.3,91,59.7%,94,75%,43,40%,8,0%,33,38%,47,39%,73,39%,68,39%
Jalen Suggs,23.4,ORL,Point,1001,28.6,40,49.9%,89,75%,17,35%,75,44%,23,38%,86,44%,17,30%,30,33%
Cole Swider,25.5,TOR,Big,149,18.7,15,50.0%,1,20%,15,33%,88,57%,77,50%,68,39%,42,33%,52,36%
Jae'Sean Tate,29.0,HOU,Forward,500,12.5,56,54.8%,32,64%,42,40%,0,,42,40%,98,47%,0,17%,73,38%
Jayson Tatum,26.7,BOS,Wing,2622,36.4,53,54.1%,87,72%,54,43%,61,41%,53,42%,74,43%,43,34%,39,35%
Garrett Temple,38.5,TOR,Combo,180,9.5,5,40.8%,59,64%,0,17%,11,17%,0,17%,0,43%,4,19%,8,26%
Dalen Terry,22.3,CHI,Wing,907,12.8,43,52.7%,24,59%,28,34%,23,25%,19,33%,32,36%,66,38%,54,37%
Daniel Theis,32.6,NOP,Big,612,16.1,25,51.6%,32,65%,61,47%,49,33%,60,45%,0,0%,42,33%,15,26%
Cameron Thomas,23.1,BKN,Wing,793,31.7,35,51.7%,21,57%,67,45%,90,52%,83,47%,4,27%,55,36%,41,35%
Amen Thompson,21.8,HOU,Combo,2203,31.9,91,58.2%,97,72%,61,45%,36,33%,53,43%,32,36%,1,17%,15,29%
Ausar Thompson,21.8,DET,Wing,1310,22.2,60,55.3%,63,67%,32,36%,35,33%,28,36%,4,27%,5,24%,4,26%
Klay Thompson,34.7,DAL,Wing,1960,27.2,50,53.6%,66,68%,35,38%,53,39%,35,38%,43,38%,80,40%,72,39%
Tristan Thompson,33.6,CLE,Big,192,10.2,1,38.7%,2,40%,36,40%,20,0%,26,38%,0,,0,,0,
JT Thor,22.2,WAS,Big,192,19.3,1,40.2%,92,77%,1,10%,40,25%,1,14%,0,0%,0,50%,0,21%
Matisse Thybulle,27.7,POR,Wing,312,20.8,88,59.2%,60,67%,36,38%,0,,33,38%,68,42%,99,45%,95,44%
Xavier Tillman,25.8,BOS,Big,154,6.7,0,22.1%,13,60%,0,0%,0,,0,0%,0,8%,0,20%,2,14%
Drew Timme,24.1,BKN,Big,237,26.4,21,51.1%,26,64%,73,50%,79,50%,77,50%,0,33%,10,23%,14,25%
Obi Toppin,26.7,IND,Forward,1522,19.3,96,63.4%,95,78%,82,52%,47,29%,81,50%,93,45%,45,34%,75,38%
Karl-Anthony Towns,29.0,NYK,Big,2511,34.9,61,58.6%,43,67%,56,45%,49,33%,48,43%,21,32%,94,43%,90,42%
Gary Trent Jr.,25.8,MIL,Wing,1876,25.4,74,57.0%,13,55%,81,48%,47,36%,59,43%,88,48%,82,40%,88,42%
Oscar Tshiebwe,24.9,UTA,Big,253,18.1,68,59.4%,64,71%,67,49%,0,,72,49%,0,,0,,0,
Myles Turner,28.6,IND,Big,2173,30.2,57,57.8%,56,70%,41,40%,87,56%,61,45%,96,50%,71,38%,80,40%
Hunter Tyson,24.4,DEN,Wing,307,7.9,6,44.4%,76,70%,5,27%,84,50%,19,33%,0,29%,1,21%,3,23%
Jaylon Tyson,21.9,CLE,Wing,322,10.7,31,51.5%,22,58%,55,43%,35,33%,53,42%,38,37%,27,32%,34,34%
Jonas Valanciunas,32.5,WAS,Big,982,20.1,43,55.6%,53,69%,71,49%,73,44%,68,48%,0,0%,17,27%,16,26%
Jonas Valanciunas,32.5,SAC,Big,531,16.6,42,55.3%,41,67%,73,50%,75,45%,75,49%,0,0%,0,13%,0,10%
Fred VanVleet,30.7,HOU,Point,2122,35.4,28,48.4%,8,48%,30,40%,70,41%,38,41%,23,33%,48,35%,44,35%
Jarred Vanderbilt,25.6,LAL,Big,571,15.9,32,53.4%,16,62%,3,20%,0,,2,20%,28,35%,0,0%,26,29%
Devin Vassell,24.2,SAS,Wing,1978,30.9,51,53.6%,45,62%,66,45%,78,47%,78,46%,73,43%,49,35%,61,37%
Gabe Vincent,28.4,LAL,Combo,1489,20.7,72,54.6%,63,65%,51,43%,92,56%,85,48%,48,39%,42,35%,51,37%
Nikola Vucevic,34.0,CHI,Big,2277,31.2,66,59.3%,38,66%,90,57%,65,41%,85,54%,77,41%,83,40%,85,40%
Tristan Vukcevic,21.6,WAS,Big,439,15.7,78,61.0%,92,77%,44,41%,92,60%,62,45%,0,36%,95,44%,91,43%
Dean Wade,27.9,CLE,Forward,1228,20.8,65,56.2%,91,74%,33,38%,25,25%,16,33%,73,41%,37,33%,61,36%
Franz Wagner,23.2,ORL,Wing,2021,33.7,24,50.7%,67,68%,65,45%,59,40%,69,44%,76,44%,14,27%,12,29%
Moritz Wagner,27.5,ORL,Big,555,18.5,80,61.7%,62,70%,47,43%,20,0%,45,42%,52,38%,52,35%,54,36%
Jabari Walker,22.3,POR,Big,617,12.9,62,58.6%,38,66%,19,35%,20,0%,12,31%,97,53%,14,26%,86,40%
Jarace Walker,21.2,IND,Forward,1097,15.5,81,58.2%,23,60%,86,52%,72,43%,81,50%,82,42%,84,41%,86,41%
Lonnie Walker,25.9,PHI,Wing,468,23.4,45,53.2%,34,61%,49,41%,74,46%,65,43%,16,32%,62,37%,52,36%
Cason Wallace,21.0,OKC,Combo,1846,27.2,77,55.3%,70,66%,59,45%,44,36%,60,44%,20,34%,59,37%,46,36%
Keaton Wallace,25.7,ATL,Combo,476,16.4,37,49.3%,29,56%,98,56%,13,19%,74,46%,0,40%,32,33%,36,34%
Jordan Walsh,20.7,BOS,Wing,288,7.8,14,48.2%,76,70%,55,43%,0,,59,43%,8,29%,19,29%,9,29%
Ja'Kobe Walter,20.2,TOR,Combo,1045,20.1,30,48.4%,7,48%,49,42%,29,30%,37,39%,10,32%,58,37%,45,36%
Kel'el Ware,20.5,MIA,Big,1388,22.4,64,59.2%,56,70%,80,52%,38,21%,73,49%,1,20%,53,35%,38,32%
PJ Washington,26.2,DAL,Big,1824,32.0,26,52.0%,40,66%,27,37%,44,29%,22,36%,59,38%,69,38%,71,38%
Lindy Waters,27.3,GSW,Wing,580,16.6,14,48.3%,46,63%,36,38%,54,40%,37,39%,4,26%,51,36%,21,33%
Trendon Watford,24.0,BKN,Big,906,21.1,22,51.5%,15,61%,47,43%,40,25%,47,42%,14,29%,61,36%,46,34%
Peyton Watson,22.1,DEN,Wing,1625,23.9,47,53.4%,48,63%,38,39%,18,8%,26,35%,79,45%,7,24%,43,35%
Jaylen Wells,21.2,MEM,Wing,2009,25.4,39,52.2%,69,68%,71,46%,34,32%,54,42%,35,36%,39,34%,38,35%
Victor Wembanyama,20.8,SAS,Big,1522,33.1,47,56.4%,90,76%,61,46%,66,41%,56,44%,39,36%,59,36%,54,36%
Blake Wesley,21.6,SAS,Combo,571,12.7,26,47.8%,31,57%,14,33%,9,9%,2,25%,25,35%,20,30%,25,32%
Russell Westbrook,36.0,DEN,Point,2081,27.7,45,50.7%,62,64%,19,36%,28,29%,13,33%,71,42%,7,27%,26,32%
Coby White,24.7,CHI,Combo,2449,33.1,75,55.1%,57,64%,76,48%,24,30%,57,43%,47,39%,54,37%,56,37%
Derrick White,30.3,BOS,Combo,2562,33.7,90,58.0%,90,71%,97,56%,49,40%,94,52%,63,42%,62,37%,66,38%
Dariq Whitehead,20.3,BKN,Combo,215,13.5,98,61.4%,0,20%,99,57%,3,0%,39,40%,73,44%,100,49%,99,48%
Cam Whitmore,20.3,HOU,Wing,730,16.2,25,50.8%,27,59%,20,33%,84,50%,33,38%,51,39%,35,33%,36,35%
Aaron Wiggins,25.8,OKC,Wing,1653,21.8,86,58.6%,74,69%,43,40%,79,48%,50,41%,26,34%,90,42%,72,39%
Andrew Wiggins,29.7,MIA,Wing,546,32.1,46,53.2%,11,55%,78,48%,93,55%,93,51%,38,37%,52,36%,47,36%
Andrew Wiggins,29.7,GSW,Wing,1295,30.1,41,52.3%,26,59%,77,48%,30,29%,64,43%,76,44%,56,36%,63,38%
Brandon Williams,24.9,DAL,Point,417,16.7,96,59.2%,66,64%,53,44%,91,50%,72,45%,0,46%,93,42%,92,43%
Cody Williams,19.9,UTA,Wing,1041,20.8,2,38.7%,8,53%,34,37%,21,17%,23,34%,1,24%,14,27%,4,25%
Grant Williams,25.9,CHA,Big,478,29.9,40,55.0%,55,70%,58,45%,36,20%,33,40%,20,31%,77,39%,64,37%
Jalen Williams,23.6,OKC,Forward,2232,32.4,42,53.8%,54,67%,65,45%,84,48%,70,46%,62,39%,67,36%,64,37%
Jaylin Williams,22.3,OKC,Big,706,15.0,59,58.1%,41,67%,27,37%,44,29%,18,35%,100,58%,64,37%,84,40%
Kenrich Williams,29.9,OKC,Big,1056,15.3,61,58.5%,52,69%,64,48%,79,50%,71,48%,76,40%,62,36%,67,38%
Mark Williams,22.9,CHA,Big,1163,26.4,76,60.6%,67,71%,35,39%,62,40%,30,39%,0,0%,0,0%,0,0%
Patrick Williams,23.2,CHI,Forward,1565,24.9,18,49.2%,2,50%,51,42%,58,34%,40,40%,40,37%,59,35%,50,35%
Robert Williams,27.0,POR,Big,351,17.6,90,65.6%,84,75%,8,25%,49,33%,8,27%,0,50%,0,,0,50%
Ziaire Williams,23.1,BKN,Wing,1533,24.3,28,51.2%,28,59%,13,31%,23,25%,10,30%,12,31%,63,38%,35,34%
Vince Williams Jr.,24.2,MEM,Wing,493,18.3,18,49.4%,36,61%,94,54%,84,50%,96,54%,52,40%,5,23%,9,29%
Zion Williamson,24.3,NOP,Forward,852,28.4,72,57.2%,32,64%,77,50%,19,20%,79,49%,0,0%,0,33%,0,30%
Jalen Wilson,24.0,BKN,Wing,1979,25.1,21,50.3%,47,63%,15,32%,54,40%,17,32%,24,34%,39,34%,32,34%
Isaiah Wong,23.8,CHA,Combo,248,13.1,14,45.7%,1,35%,46,42%,49,40%,45,41%,0,25%,94,43%,85,41%
Delon Wright,32.5,NYK,Point,202,20.2,64,53.3%,47,61%,34,40%,100,100%,92,50%,0,38%,0,29%,22,32%
Delon Wright,32.5,MIL,Combo,358,14.3,1,35.8%,21,54%,0,17%,0,,0,17%,0,50%,0,16%,5,24%
Guerschon Yabusele,28.9,PHI,Big,1867,26.7,70,59.8%,65,71%,18,34%,47,30%,13,33%,34,35%,78,40%,75,39%
Trae Young,26.1,ATL,Point,2736,36.0,38,49.7%,15,53%,70,46%,68,41%,66,45%,69,42%,39,34%,48,35%
Ivica Zubac,27.6,LAC,Big,2622,32.8,85,62.9%,66,71%,84,54%,60,38%,84,53%,0,,0,,0,
Tristan daSilva,23.5,ORL,Forward,1528,20.9,23,50.0%,19,59%,53,44%,18,19%,39,39%,40,37%,29,31%,39,34%
